user	postsNum	followersNum	followingNum	hasLocation	AtUserNum	AtUserPostsNum	AtUserFollowerNum	AtUserFollowingNum	hashTagNum	hashTagPostsNum	likeNum
folksouls	1,778	209k	4,504	1	15				27	479,631;10,701,162;6,673,726;3,612,188;15,576,033;1,299,127;6,576,484;18,280,712;30,033;6,256,903;13,403,244;13,456;7,767,133;209,778;471,572;74,521;258,089;660,912;488,721;105,934;158,113;94,250;688,591;8,414,761;86,235;16,176;	6,471
folksouls	1,778	209k	4,504	1	16				27	479,631;2;10,701,162;6,673,730;3,612,187;15,576,044;1,299,127;6,576,495;18,280,739;30,032;6,256,909;13,403,259;13,456;7,767,132;209,778;471,572;74,519;258,089;660,919;488,721;105,934;158,113;94,250;688,591;8,414,772;86,235;16,176;	11,635
folksouls	1,778	209k	4,504	1	15				27	479,627;10,701,188;6,673,736;3,612,193;15,576,058;1,299,127;6,576,503;18,280,766;30,032;6,256,920;13,403,274;13,456;7,767,140;209,778;471,574;74,519;258,089;660,922;488,721;105,934;158,113;94,250;688,591;8,414,773;86,235;16,176;	5,052
folksouls	1,778	209k	4,504	0	15				27	479,626;5;10,701,196;6,673,734;3,612,198;15,576,057;1,299,126;6,576,499;18,280,780;30,032;6,256,923;13,403,275;13,456;7,767,146;209,778;471,575;74,520;258,089;660,923;488,722;105,934;158,113;94,250;688,591;8,414,773;86,235;16,176;	8,560
folksouls	1,778	209k	4,504	1	15				27	479,624;20;10,701,204;6,673,737;3,612,202;15,576,070;1,299,127;6,576,503;18,280,799;30,033;6,256,935;13,403,289;13,457;7,767,152;209,777;471,573;74,520;258,089;660,919;488,723;105,933;158,113;94,251;688,591;8,414,781;86,237;16,176;	4,890
folksouls	1,778	209k	4,504	1	12				27	479,625;10,701,213;6,673,742;3,612,202;15,576,085;1,299,128;6,576,503;18,280,815;30,032;6,256,948;13,403,301;13,457;7,767,148;209,778;471,572;74,520;258,089;660,920;488,723;105,933;158,113;94,251;688,591;8,414,784;86,237;16,176;	11,967
folksouls	1,778	209k	4,504	1	13				27	479,627;10,701,224;6,673,742;3,612,210;15,576,093;1,299,127;6,576,506;18,280,851;30,032;6,256,963;13,403,325;13,459;7,767,156;209,778;471,572;74,520;258,087;660,920;488,724;105,934;158,112;94,252;688,591;8,414,791;86,236;16,176;	6,046
folksouls	1,778	209k	4,504	0	19				27	479,628;10,701,233;6,673,754;3,612,214;15,576,099;1,299,128;6,576,512;18,280,877;30,033;6,256,965;13,403,342;13,459;7,767,159;209,779;471,572;74,521;258,085;660,920;488,724;105,934;158,112;94,252;688,591;8,414,798;86,236;16,176;	6,086
folksouls	1,778	209k	4,504	1	17				27	479,629;8;10,701,244;6,673,760;3,612,218;15,576,115;1,299,127;6,576,510;18,280,894;30,032;6,256,969;13,403,347;13,459;7,767,170;209,779;471,572;74,521;258,085;660,922;488,725;105,933;158,112;94,253;688,591;8,414,807;86,237;16,176;	8,870
folksouls	1,778	209k	4,504	1	13				27	479,629;10,701,256;6,673,770;3,612,221;15,576,126;1,299,127;6,576,521;18,280,918;30,032;6,256,986;13,403,362;13,459;7,767,175;209,779;471,572;74,521;258,085;660,922;488,727;105,933;158,112;94,253;688,591;8,414,812;86,237;16,176;	5,917
folksouls	1,778	209k	4,504	0	13				27	479,630;10,701,267;6,673,768;3,612,224;15,576,129;1,299,127;6,576,522;18,280,923;30,032;6,256,998;13,403,367;13,459;7,767,184;209,779;471,573;74,521;258,086;660,923;488,729;105,932;158,112;94,253;688,591;8,414,810;86,236;16,176;	8,105
folksouls	1,778	209k	4,504	1	13				27	479,630;5;10,701,276;6,673,770;3,612,224;15,576,132;1,299,128;6,576,526;18,280,949;30,032;6,257,005;13,403,374;13,459;7,767,186;209,779;471,573;74,521;258,086;660,922;488,728;105,932;158,112;94,253;688,591;8,414,812;86,236;16,176;	7,915
